GeneFamily,Sample,Value
UniRef90_A0A062XDY1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,50.0821908877
UniRef90_A0A062XDY1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A062XDY1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,8.1090227736
UniRef90_A0A062XDY1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,46.460399061000004
UniRef90_A0A062XDY1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,76.8496457806
UniRef90_A0A062XDY1|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,97.4950206197
UniRef90_A0A062XDY1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,52.6474818838
UniRef90_A0A062XDY1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,58.5755783196
UniRef90_A0A062XDY1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,24.62894118
UniRef90_A0A062XDY1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,43.7688945876
UniRef90_A0A062XDY1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,132.676740797
UniRef90_A0A062XDY1|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062XDY7|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062XDY7|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062XDY7|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,33.3801838771
UniRef90_A0A062XDY7|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062XDY7|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,46.5840623748
UniRef90_A0A062XDY7|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,13.7420669941
UniRef90_A0A062XDY7|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,8.0853951352
UniRef90_A0A062XDY7|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,37.1054038875
UniRef90_A0A062XDY7|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,46.615971797
UniRef90_A0A062XDY7|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,56.0700737222
UniRef90_A0A062XDY7|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,56.7660409549
UniRef90_A0A062XDY7|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,36.583461159
UniRef90_A0A062XDY7|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,16.5202162401
UniRef90_A0A062XDY7|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,46.883787726099996
UniRef90_A0A062XDY7|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,100.80903485709999
UniRef90_A0A062XDY7|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062XDY7|g__Lactobacillus.s__Lactobacillus_murinus,GeneFamily,UniRef90_A0A062XDY7|g__Lactobacillus.s__Lactobacillus_murinus
UniRef90_A0A062XDY7|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,18.7254606081
UniRef90_A0A062XDY7|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0
UniRef90_A0A062XDY7|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,40.2691724825
UniRef90_A0A062XDY7|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,23.6175412312
UniRef90_A0A062XDY7|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,4.2584433711
UniRef90_A0A062XDY7|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,13.7289744107
UniRef90_A0A062XDY7|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,17.4382986143
UniRef90_A0A062XDY7|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,18.8166612351
UniRef90_A0A062XDY7|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,25.9847537338
UniRef90_A0A062XDY7|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,6.1692778966
UniRef90_A0A062XDY7|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,15.489554977300001
UniRef90_A0A062XDY7|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,13.716176131300001
UniRef90_A0A062XDY7|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,60.221788191099996
UniRef90_A0A062XDY7|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0
UniRef90_A0A062XDZ4|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062XDZ4|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062XDZ4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,28.7758534354
UniRef90_A0A062XDZ4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062XDZ4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,75.95944257010001
UniRef90_A0A062XDZ4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,31.4044297819
UniRef90_A0A062XDZ4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,22.7272727273
UniRef90_A0A062XDZ4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,86.3792733332
UniRef90_A0A062XDZ4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,130.5796693728
UniRef90_A0A062XDZ4|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,76.29758729859999
UniRef90_A0A062XDZ4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,24.984837253200002
UniRef90_A0A062XDZ4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,84.3998601166
UniRef90_A0A062XDZ4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,70.38528335810001
UniRef90_A0A062XDZ4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,0.0
UniRef90_A0A062XDZ4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,104.38035420850001
UniRef90_A0A062XDZ4|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062XDZ4|g__Lactobacillus.s__Lactobacillus_murinus,GeneFamily,UniRef90_A0A062XDZ4|g__Lactobacillus.s__Lactobacillus_murinus
UniRef90_A0A062XDZ4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,26.014605392399996
UniRef90_A0A062XDZ4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0
UniRef90_A0A062XDZ4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,21.648748080100003
UniRef90_A0A062XDZ4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,17.5456962759
UniRef90_A0A062XDZ4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,0.0
UniRef90_A0A062XDZ4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,13.1785618511
UniRef90_A0A062XDZ4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,8.810743673300001
UniRef90_A0A062XDZ4|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,30.559397583699997
UniRef90_A0A062XDZ4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,8.698283034600001
UniRef90_A0A062XDZ4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,16.8072383555
UniRef90_A0A062XDZ4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,17.356928326
UniRef90_A0A062XDZ4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,0.0
UniRef90_A0A062XDZ4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,13.0631219669
UniRef90_A0A062XDZ4|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0
UniRef90_A0A062XE10|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062XE10|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062XE10|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,26.110245588
UniRef90_A0A062XE10|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062XE10|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,59.651152495299996
UniRef90_A0A062XE10|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A062XE10|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062XE10|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,19.629610511099997
UniRef90_A0A062XE10|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,34.922451144600004
UniRef90_A0A062XE10|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,34.1690293198
UniRef90_A0A062XE10|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,53.8278420955
UniRef90_A0A062XE10|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,38.7805390171
UniRef90_A0A062XE10|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,0.0
UniRef90_A0A062XE10|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,17.459890679
UniRef90_A0A062XE10|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,131.5971581492
UniRef90_A0A062XE10|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062XE15|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062XE15|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062XE15|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,27.8606570871
UniRef90_A0A062XE15|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062XE15|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,35.0527506107
UniRef90_A0A062XE15|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A062XE15|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,8.8275440977
UniRef90_A0A062XE15|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,28.8892941185
UniRef90_A0A062XE15|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,48.0862876254
UniRef90_A0A062XE15|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,50.058937652
UniRef90_A0A062XE15|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,10.4386314781
UniRef90_A0A062XE15|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,28.1114515613
UniRef90_A0A062XE15|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,26.7470442373
UniRef90_A0A062XE15|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,0.0
UniRef90_A0A062XE15|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,42.5005431538
UniRef90_A0A062XE15|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062XE15|g__Lactobacillus.s__Lactobacillus_murinus,GeneFamily,UniRef90_A0A062XE15|g__Lactobacillus.s__Lactobacillus_murinus
UniRef90_A0A062XE15|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,21.0342764964
UniRef90_A0A062XE15|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0
UniRef90_A0A062XE15|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,35.2914871239
UniRef90_A0A062XE15|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,0.0
UniRef90_A0A062XE15|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,3.835414606
UniRef90_A0A062XE15|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,12.137091319400001
UniRef90_A0A062XE15|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,21.2282479925
UniRef90_A0A062XE15|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,22.7505062307
UniRef90_A0A062XE15|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,18.1647048716
UniRef90_A0A062XE15|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,22.7927899458
UniRef90_A0A062XE15|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,18.84891906
UniRef90_A0A062XE15|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,0.0
UniRef90_A0A062XE15|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,29.525282088
UniRef90_A0A062XE15|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0
UniRef90_A0A062XE19|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062XE19|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062XE19|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,14.723179115
UniRef90_A0A062XE19|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062XE19|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,47.1446787076
UniRef90_A0A062XE19|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A062XE19|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062XE19|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,21.177587328399998
UniRef90_A0A062XE19|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,20.5215347547
UniRef90_A0A062XE19|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,50.7504967177
UniRef90_A0A062XE19|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,40.575792731
UniRef90_A0A062XE19|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,17.217735456
UniRef90_A0A062XE19|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,12.1877955607
UniRef90_A0A062XE19|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,12.8727858235
UniRef90_A0A062XE19|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,92.13312660129999
UniRef90_A0A062XE19|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062XE19|g__Lactobacillus.s__Lactobacillus_murinus,GeneFamily,UniRef90_A0A062XE19|g__Lactobacillus.s__Lactobacillus_murinus
UniRef90_A0A062XE19|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,12.6478471155
UniRef90_A0A062XE19|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0
UniRef90_A0A062XE19|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,38.0362300656
UniRef90_A0A062XE19|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,0.0
UniRef90_A0A062XE19|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,0.0
UniRef90_A0A062XE19|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,18.1363555189
UniRef90_A0A062XE19|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,13.5565166358
UniRef90_A0A062XE19|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,10.106465676200001
UniRef90_A0A062XE19|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,11.630972720599999
UniRef90_A0A062XE19|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,7.706326538
UniRef90_A0A062XE19|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,10.3491218627
UniRef90_A0A062XE19|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,8.753866671
UniRef90_A0A062XE19|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,19.1863775223
UniRef90_A0A062XE19|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0
UniRef90_A0A062XE23|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062XE23|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062XE23|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,29.1535851076
UniRef90_A0A062XE23|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062XE23|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,62.572707602600005
UniRef90_A0A062XE23|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,30.2535938723
UniRef90_A0A062XE23|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062XE23|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,14.783607021500002
UniRef90_A0A062XE23|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,27.0070941584
UniRef90_A0A062XE23|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,51.7671614975
UniRef90_A0A062XE23|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,69.80963723890001
UniRef90_A0A062XE23|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,36.2493841012
UniRef90_A0A062XE23|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,0.0
UniRef90_A0A062XE23|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,30.428109804
UniRef90_A0A062XE23|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,176.4454223083
UniRef90_A0A062XE23|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062XE52|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062XE52|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062XE52|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,33.9700242247
UniRef90_A0A062XE52|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062XE52|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,63.968203862299994
UniRef90_A0A062XE52|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A062XE52|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062XE52|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,51.598573459300006
UniRef90_A0A062XE52|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,87.3611715975
UniRef90_A0A062XE52|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,69.56432457300001
UniRef90_A0A062XE52|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,59.555712093800004
UniRef90_A0A062XE52|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,39.508869874
UniRef90_A0A062XE52|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,40.7764301436
UniRef90_A0A062XE52|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,35.2701973325
UniRef90_A0A062XE52|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,156.8335187374
UniRef90_A0A062XE52|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062XE58|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062XE58|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062XE58|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,21.813375794200002
UniRef90_A0A062XE58|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062XE58|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,30.546433534000002
UniRef90_A0A062XE58|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A062XE58|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062XE58|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,22.288146182800002
UniRef90_A0A062XE58|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,18.866893286099998
UniRef90_A0A062XE58|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,42.6868010973
UniRef90_A0A062XE58|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,23.5259347311
UniRef90_A0A062XE58|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,23.8123324365
UniRef90_A0A062XE58|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,0.0
UniRef90_A0A062XE58|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,10.3241846264
UniRef90_A0A062XE58|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,42.795803561599996
UniRef90_A0A062XE58|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062XE73|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062XE73|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062XE73|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,19.3141364407
UniRef90_A0A062XE73|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062XE73|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,52.7962066044
UniRef90_A0A062XE73|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,23.9399542996
UniRef90_A0A062XE73|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062XE73|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,35.662714627199996
UniRef90_A0A062XE73|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,74.5680217877
UniRef90_A0A062XE73|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,49.1113942251
UniRef90_A0A062XE73|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,44.4175031217
UniRef90_A0A062XE73|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,38.5306976348
UniRef90_A0A062XE73|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,19.2675199604
UniRef90_A0A062XE73|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,35.7486977193
UniRef90_A0A062XE73|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,73.0316444644
UniRef90_A0A062XE73|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
UniRef90_A0A062XE73|g__Lactobacillus.s__Lactobacillus_murinus,GeneFamily,UniRef90_A0A062XE73|g__Lactobacillus.s__Lactobacillus_murinus
UniRef90_A0A062XE73|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_248,10.266588305299999
UniRef90_A0A062XE73|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_249,0.0
UniRef90_A0A062XE73|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_250,41.41602296
UniRef90_A0A062XE73|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_251,21.2668243146
UniRef90_A0A062XE73|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_252,0.0
UniRef90_A0A062XE73|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Wild_253,8.8494018577
UniRef90_A0A062XE73|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_254,7.9080172666
UniRef90_A0A062XE73|g__Lactobacillus.s__Lactobacillus_murinus,Monarch_Experiment_255,16.4053840089
UniRef90_A0A062XE73|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_256,17.727358312899998
UniRef90_A0A062XE73|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_257,7.5335087644000005
UniRef90_A0A062XE73|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_258,18.381859401
UniRef90_A0A062XE73|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Experiment_259,11.6852091342
UniRef90_A0A062XE73|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_260,13.3330006361
UniRef90_A0A062XE73|g__Lactobacillus.s__Lactobacillus_murinus,NoMonarch_Wild_261,0.0
UniRef90_A0A062XE81|g__Lactobacillus.s__Lactobacillus_animalis,GeneFamily,UniRef90_A0A062XE81|g__Lactobacillus.s__Lactobacillus_animalis
UniRef90_A0A062XE81|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_248,34.2025457475
UniRef90_A0A062XE81|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_249,0.0
UniRef90_A0A062XE81|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_250,41.589257304899995
UniRef90_A0A062XE81|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_251,0.0
UniRef90_A0A062XE81|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_252,0.0
UniRef90_A0A062XE81|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Wild_253,30.9850864132
UniRef90_A0A062XE81|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_254,37.9625553462
UniRef90_A0A062XE81|g__Lactobacillus.s__Lactobacillus_animalis,Monarch_Experiment_255,35.328232847399995
UniRef90_A0A062XE81|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_256,28.9805364007
UniRef90_A0A062XE81|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_257,47.6778442038
UniRef90_A0A062XE81|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_258,53.7752529191
UniRef90_A0A062XE81|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Experiment_259,22.6578017838
UniRef90_A0A062XE81|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_260,90.4734136231
UniRef90_A0A062XE81|g__Lactobacillus.s__Lactobacillus_animalis,NoMonarch_Wild_261,0.0
